UMAP 1,UMAP 2,Latent ID
9.721489,8.783862,layers.14_latent48318
8.592817,11.335295,layers.14_latent48319
12.324838,12.140234,layers.14_latent48320
8.342448,11.92227,layers.14_latent48321
10.714239,12.969687,layers.14_latent48322
12.447939,11.045761,layers.14_latent48323
10.027455,12.966861,layers.14_latent48324
8.373095,12.008698,layers.14_latent48326
11.399599,12.755507,layers.14_latent48327
11.695878,10.491392,layers.14_latent48328
12.328961,12.368636,layers.14_latent48329
10.409938,12.651393,layers.14_latent48330
9.311469,8.393131,layers.14_latent48331
8.532642,11.353852,layers.14_latent48332
8.611621,11.479902,layers.14_latent48333
9.715836,11.7220745,layers.14_latent48334
10.215257,12.541116,layers.14_latent48336
11.324043,13.197563,layers.14_latent48339
11.02738,11.634752,layers.14_latent48340
8.461969,11.711858,layers.14_latent48341
10.56871,8.938551,layers.14_latent48343
8.878506,11.342013,layers.14_latent48344
12.278994,10.1444645,layers.14_latent48346
8.619293,11.566303,layers.14_latent48347
11.45975,13.365589,layers.14_latent48348
11.334447,11.37211,layers.14_latent48349
11.970806,8.054958,layers.14_latent48350
10.203497,7.7633452,layers.14_latent48351
9.143248,11.434145,layers.14_latent48352
12.284147,12.165937,layers.14_latent48354
8.605267,11.26073,layers.14_latent48355
10.014488,8.962578,layers.14_latent48356
9.517324,13.247134,layers.14_latent48357
8.603981,9.869069,layers.14_latent48358
8.751609,10.899976,layers.14_latent48359
9.518057,11.333052,layers.14_latent48360
11.59675,10.262591,layers.14_latent48361
10.747956,13.194516,layers.14_latent48362
8.555495,11.219559,layers.14_latent48363
11.51712,12.448718,layers.14_latent48364
8.820811,11.484429,layers.14_latent48365
9.877341,8.968561,layers.14_latent48366
12.643132,12.390014,layers.14_latent48367
8.318946,11.363923,layers.14_latent48368
9.970291,8.284395,layers.14_latent48369
11.884015,12.367062,layers.14_latent48370
10.463079,7.9174347,layers.14_latent48371
11.804223,7.9766016,layers.14_latent48372
9.628323,8.810638,layers.14_latent48373
8.641259,11.336524,layers.14_latent48374
8.565165,11.431784,layers.14_latent48375
7.9721,10.059348,layers.14_latent48376
9.631065,12.482464,layers.14_latent48377
8.406726,11.423953,layers.14_latent48378
12.7115135,12.316483,layers.14_latent48379
9.270507,12.864552,layers.14_latent48380
9.331215,7.712336,layers.14_latent48381
9.760344,8.312392,layers.14_latent48382
11.145109,12.060457,layers.14_latent48383
11.837422,10.9271555,layers.14_latent48384
11.862525,8.059608,layers.14_latent48386
11.175139,9.795202,layers.14_latent48387
9.934392,8.794382,layers.14_latent48388
10.191699,8.375811,layers.14_latent48389
11.137119,12.260479,layers.14_latent48390
10.0200815,8.104049,layers.14_latent48391
9.420572,13.356504,layers.14_latent48394
12.307035,12.575453,layers.14_latent48395
8.337349,11.319416,layers.14_latent48396
11.814409,11.269548,layers.14_latent48397
11.660025,12.072434,layers.14_latent48398
10.499442,8.31765,layers.14_latent48399
9.60107,9.990512,layers.14_latent48400
10.654722,10.781046,layers.14_latent48402
8.982265,11.757996,layers.14_latent48403
8.523807,11.068757,layers.14_latent48404
10.590267,13.430659,layers.14_latent48405
11.989055,12.4516535,layers.14_latent48406
9.40472,13.374653,layers.14_latent48409
8.619026,11.238767,layers.14_latent48410
9.336362,12.846695,layers.14_latent48411
12.445699,12.448821,layers.14_latent48412
8.578445,11.342692,layers.14_latent48413
8.807141,9.772263,layers.14_latent48414
9.564995,12.835314,layers.14_latent48415
10.41133,10.037504,layers.14_latent48417
11.526015,12.450661,layers.14_latent48418
8.501287,9.729654,layers.14_latent48419
9.965666,9.554977,layers.14_latent48420
10.3164015,8.596622,layers.14_latent48422
7.985866,11.744704,layers.14_latent48424
11.737359,8.465762,layers.14_latent48425
9.15927,11.130805,layers.14_latent48426
9.78081,11.051839,layers.14_latent48427
11.645243,7.9906178,layers.14_latent48428
11.797993,8.871776,layers.14_latent48430
10.806296,10.079562,layers.14_latent48431
11.5776615,12.496978,layers.14_latent48432
11.212506,9.941668,layers.14_latent48433
12.0362425,12.406682,layers.14_latent48434
10.298066,10.512788,layers.14_latent48435
8.510456,11.355951,layers.14_latent48436
9.55877,8.769894,layers.14_latent48437
11.614992,12.443011,layers.14_latent48439
11.099618,9.77343,layers.14_latent48441
9.1708145,8.710449,layers.14_latent48442
8.353083,12.618405,layers.14_latent48443
8.471836,11.556943,layers.14_latent48444
9.2561245,11.621311,layers.14_latent48446
12.488598,11.08112,layers.14_latent48447
9.486376,7.587342,layers.14_latent48448
11.967636,8.203313,layers.14_latent48449
8.879074,11.471693,layers.14_latent48450
11.040794,13.074575,layers.14_latent48452
12.12216,12.380353,layers.14_latent48453
8.586107,11.413833,layers.14_latent48454
8.697584,11.393047,layers.14_latent48455
11.9576435,10.80282,layers.14_latent48456
8.191804,11.74404,layers.14_latent48458
9.806095,11.386827,layers.14_latent48459
10.000327,7.8341675,layers.14_latent48460
9.708113,10.046177,layers.14_latent48461
8.559945,11.613873,layers.14_latent48462
11.58965,10.52718,layers.14_latent48463
12.001315,11.902472,layers.14_latent48464
12.459968,11.42583,layers.14_latent48465
9.665257,8.141818,layers.14_latent48466
9.552417,12.701308,layers.14_latent48467
7.6130514,12.009902,layers.14_latent48468
8.464572,11.207889,layers.14_latent48469
8.639228,11.308891,layers.14_latent48470
8.455202,11.020929,layers.14_latent48471
8.621068,12.559826,layers.14_latent48472
13.139379,10.583737,layers.14_latent48473
11.3640375,8.602039,layers.14_latent48477
9.041366,11.525737,layers.14_latent48478
8.753405,11.490743,layers.14_latent48479
9.258634,10.234014,layers.14_latent48480
8.740727,12.216802,layers.14_latent48481
8.402813,11.242634,layers.14_latent48482
9.797931,8.434001,layers.14_latent48483
10.152248,8.95851,layers.14_latent48484
11.694613,9.664894,layers.14_latent48485
9.672667,9.397322,layers.14_latent48486
12.472302,12.240565,layers.14_latent48487
8.565765,12.371136,layers.14_latent48488
11.49115,13.357786,layers.14_latent48490
12.371014,10.304315,layers.14_latent48491
12.090305,12.287277,layers.14_latent48492
9.802681,8.5781355,layers.14_latent48493
8.470456,11.225227,layers.14_latent48494
8.22783,12.454289,layers.14_latent48496
8.276232,11.352535,layers.14_latent48497
11.647073,10.095755,layers.14_latent48498
11.2228775,13.211273,layers.14_latent48499
8.4955015,10.99987,layers.14_latent48500
11.178677,12.502985,layers.14_latent48501
9.448645,10.08496,layers.14_latent48502
11.6569195,8.143267,layers.14_latent48503
8.386684,11.251999,layers.14_latent48504
8.263922,11.350686,layers.14_latent48505
8.418932,11.203088,layers.14_latent48506
10.725814,7.4677615,layers.14_latent48507
11.590489,12.091096,layers.14_latent48508
8.427323,12.927253,layers.14_latent48510
11.246866,12.442975,layers.14_latent48511
10.593892,10.424988,layers.14_latent48512
10.085779,9.225738,layers.14_latent48515
8.473134,11.342437,layers.14_latent48516
9.841171,10.892995,layers.14_latent48517
8.813639,9.289515,layers.14_latent48518
11.888947,8.215709,layers.14_latent48519
11.488,11.138128,layers.14_latent48520
12.532069,12.413273,layers.14_latent48521
8.561679,11.183019,layers.14_latent48522
8.872184,10.411404,layers.14_latent48523
11.507898,9.801967,layers.14_latent48526
10.849231,9.393096,layers.14_latent48527
9.344553,9.2857485,layers.14_latent48528
9.967566,11.13142,layers.14_latent48529
9.438583,8.76,layers.14_latent48530
8.307127,11.319772,layers.14_latent48531
11.594244,12.288611,layers.14_latent48532
9.712182,12.9389925,layers.14_latent48533
9.415223,12.758337,layers.14_latent48534
8.292797,10.982791,layers.14_latent48535
8.577388,11.367904,layers.14_latent48536
8.807097,12.077312,layers.14_latent48538
11.477015,8.587842,layers.14_latent48539
11.028563,10.3469,layers.14_latent48540
10.230951,8.096313,layers.14_latent48541
8.587829,12.434232,layers.14_latent48542
8.229018,11.290861,layers.14_latent48544
12.55648,11.5104475,layers.14_latent48545
12.346111,12.209532,layers.14_latent48546
12.056062,10.790884,layers.14_latent48548
11.673434,8.43114,layers.14_latent48549
10.2234745,8.630991,layers.14_latent48550
9.165796,11.468142,layers.14_latent48551
11.516802,13.3426485,layers.14_latent48552
11.349112,8.372129,layers.14_latent48554
11.952423,12.162211,layers.14_latent48555
8.391123,10.999475,layers.14_latent48557
11.574128,12.076518,layers.14_latent48558
10.185201,7.78353,layers.14_latent48560
9.200643,13.333511,layers.14_latent48561
8.566315,11.181264,layers.14_latent48562
10.057369,10.958846,layers.14_latent48564
11.105853,9.183722,layers.14_latent48565
12.001328,11.4219475,layers.14_latent48566
8.397935,11.166221,layers.14_latent48568
8.176407,11.069603,layers.14_latent48569
12.299832,10.446538,layers.14_latent48570
8.59835,11.244391,layers.14_latent48572
11.63012,12.814618,layers.14_latent48573
12.360149,11.668685,layers.14_latent48574
8.51174,11.446036,layers.14_latent48575
8.440468,11.871783,layers.14_latent48576
11.812397,8.314055,layers.14_latent48577
9.581991,8.730447,layers.14_latent48580
8.391365,11.178839,layers.14_latent48581
11.9098425,8.379854,layers.14_latent48582
8.260745,11.250198,layers.14_latent48583
8.971387,11.019646,layers.14_latent48585
10.287996,9.240515,layers.14_latent48586
10.325662,13.002222,layers.14_latent48587
11.367198,12.428982,layers.14_latent48588
9.430968,12.27608,layers.14_latent48589
9.589733,7.649554,layers.14_latent48590
8.432485,11.402189,layers.14_latent48592
9.063354,8.812817,layers.14_latent48594
10.624328,12.93502,layers.14_latent48595
8.69747,10.675149,layers.14_latent48596
11.933925,12.455432,layers.14_latent48597
8.363799,11.56618,layers.14_latent48599
8.819475,11.521541,layers.14_latent48600
9.45883,12.343061,layers.14_latent48601
10.189609,11.579457,layers.14_latent48602
12.383422,10.771322,layers.14_latent48603
10.147604,8.317591,layers.14_latent48604
12.488016,10.4337,layers.14_latent48605
11.552637,13.301814,layers.14_latent48606
8.186603,11.032924,layers.14_latent48607
10.697762,12.373486,layers.14_latent48608
10.40471,8.381621,layers.14_latent48610
10.050335,7.599356,layers.14_latent48611
8.331403,11.2939415,layers.14_latent48612
12.185212,11.00842,layers.14_latent48613
8.390392,11.377803,layers.14_latent48614
10.772217,9.999528,layers.14_latent48615
12.005241,9.2746,layers.14_latent48617
9.052461,9.003129,layers.14_latent48618
9.80316,8.386736,layers.14_latent48619
11.655717,11.705771,layers.14_latent48620
12.141741,11.8467045,layers.14_latent48621
12.524941,12.271805,layers.14_latent48622
9.992668,9.529508,layers.14_latent48624
11.913287,12.598114,layers.14_latent48625
11.234913,9.171808,layers.14_latent48626
11.444919,11.87373,layers.14_latent48627
8.238851,11.285918,layers.14_latent48628
7.8312125,11.837946,layers.14_latent48630
8.504355,11.303787,layers.14_latent48631
8.311969,10.884409,layers.14_latent48632
8.40496,11.3502445,layers.14_latent48633
8.531776,10.776862,layers.14_latent48634
11.944009,8.702885,layers.14_latent48635
8.331795,11.131905,layers.14_latent48637
10.109061,12.9340105,layers.14_latent48638
8.23457,10.987377,layers.14_latent48639
10.532563,8.662849,layers.14_latent48640
11.6766,12.328812,layers.14_latent48641
11.908322,8.385711,layers.14_latent48642
8.261392,11.030578,layers.14_latent48643
10.119053,9.100834,layers.14_latent48644
8.307833,11.061744,layers.14_latent48645
11.314922,9.546354,layers.14_latent48646
9.823117,9.309148,layers.14_latent48647
12.458951,11.812753,layers.14_latent48648
9.664858,12.575695,layers.14_latent48649
11.591183,11.556224,layers.14_latent48650
11.715494,9.6573925,layers.14_latent48651
8.030475,11.859668,layers.14_latent48652
11.435175,8.639752,layers.14_latent48653
12.590257,11.368313,layers.14_latent48655
10.877413,11.615525,layers.14_latent48656
10.495079,9.139699,layers.14_latent48657
8.747854,11.112761,layers.14_latent48658
11.051034,8.339383,layers.14_latent48659
9.267273,11.081021,layers.14_latent48660
11.083367,9.662548,layers.14_latent48661
9.707474,7.9799905,layers.14_latent48662
9.6995735,13.220271,layers.14_latent48663
8.697754,10.844905,layers.14_latent48665
10.153731,11.42612,layers.14_latent48666
10.1444025,9.787913,layers.14_latent48667
9.988702,8.168795,layers.14_latent48668
7.5179086,11.459931,layers.14_latent48669
8.319708,11.125497,layers.14_latent48670
8.247014,11.16079,layers.14_latent48671
10.445709,9.4273615,layers.14_latent48672
10.052459,11.646181,layers.14_latent48673
12.200686,12.188407,layers.14_latent48674
8.395013,10.979091,layers.14_latent48675
12.504831,12.338477,layers.14_latent48676
10.67499,9.388834,layers.14_latent48677
8.291008,11.191964,layers.14_latent48678
10.381399,9.223922,layers.14_latent48679
9.487497,8.484971,layers.14_latent48680
11.142634,11.783537,layers.14_latent48681
11.366451,10.18279,layers.14_latent48682
8.658984,12.27746,layers.14_latent48683
8.411433,11.328549,layers.14_latent48685
10.435734,13.651848,layers.14_latent48686
8.844463,11.388264,layers.14_latent48687
12.088006,12.312896,layers.14_latent48688
10.559801,7.768559,layers.14_latent48691
8.726872,11.423008,layers.14_latent48692
11.757874,11.430099,layers.14_latent48694
11.166646,12.140657,layers.14_latent48695
9.563125,11.281011,layers.14_latent48696
11.964612,12.549906,layers.14_latent48697
9.158352,7.7194567,layers.14_latent48698
11.764848,12.478809,layers.14_latent48699
8.96993,12.565574,layers.14_latent48700
8.567647,11.169897,layers.14_latent48701
11.31888,11.595831,layers.14_latent48702
9.669848,10.245941,layers.14_latent48703
9.937707,11.651091,layers.14_latent48704
9.717437,9.283171,layers.14_latent48705
11.575811,9.751893,layers.14_latent48706
8.680204,11.330067,layers.14_latent48709
8.77023,10.792421,layers.14_latent48710
12.567739,11.411014,layers.14_latent48711
11.090064,11.49957,layers.14_latent48712
10.995842,13.215174,layers.14_latent48714
11.794802,11.211193,layers.14_latent48715
12.066232,12.438334,layers.14_latent48716
10.907641,7.9916883,layers.14_latent48717
8.631887,11.171584,layers.14_latent48718
11.516571,11.982402,layers.14_latent48721
10.044132,7.748249,layers.14_latent48722
11.567556,10.112143,layers.14_latent48724
10.870316,9.3328,layers.14_latent48726
11.957643,10.590998,layers.14_latent48727
10.284098,9.0354,layers.14_latent48728
9.849619,9.30421,layers.14_latent48729
8.732449,11.2986555,layers.14_latent48730
11.828808,10.970625,layers.14_latent48731
10.083415,7.8586206,layers.14_latent48732
8.858834,11.603824,layers.14_latent48733
11.927008,12.96785,layers.14_latent48734
8.519115,11.203234,layers.14_latent48735
12.042559,11.640238,layers.14_latent48736
8.36347,11.017774,layers.14_latent48737
8.650618,8.97645,layers.14_latent48738
11.62085,12.867709,layers.14_latent48739
8.374964,10.729312,layers.14_latent48740
8.658963,11.053569,layers.14_latent48741
8.74056,11.018457,layers.14_latent48742
11.312907,8.854429,layers.14_latent48743
8.283157,11.10508,layers.14_latent48744
9.989869,13.124293,layers.14_latent48746
11.778722,8.589033,layers.14_latent48747
9.156282,10.966864,layers.14_latent48748
11.49015,10.472096,layers.14_latent48749
8.440137,10.348114,layers.14_latent48750
12.454036,12.421454,layers.14_latent48751
10.702167,8.957036,layers.14_latent48752
8.6347475,11.099864,layers.14_latent48753
8.609958,11.582385,layers.14_latent48754
12.399225,12.448412,layers.14_latent48755
12.350094,12.255321,layers.14_latent48756
8.215451,11.801569,layers.14_latent48757
10.711985,11.9826,layers.14_latent48758
11.283475,11.529951,layers.14_latent48759
8.512441,11.347334,layers.14_latent48760
9.3308935,11.301086,layers.14_latent48762
9.459244,7.628765,layers.14_latent48764
10.785312,12.229824,layers.14_latent48766
11.9570875,9.725833,layers.14_latent48767
8.363143,11.004731,layers.14_latent48768
9.375267,11.887463,layers.14_latent48769
8.737251,10.604971,layers.14_latent48770
11.905976,8.256939,layers.14_latent48771
8.716094,11.063319,layers.14_latent48772
10.3312645,13.11153,layers.14_latent48774
12.079699,12.4737215,layers.14_latent48775
11.864922,7.977755,layers.14_latent48776
8.625062,10.865258,layers.14_latent48777
11.387481,11.487101,layers.14_latent48778
11.9470625,12.3483515,layers.14_latent48779
8.426143,11.02543,layers.14_latent48780
10.823875,9.395199,layers.14_latent48781
11.493627,12.322088,layers.14_latent48782
8.711032,10.981494,layers.14_latent48783
11.478822,10.588148,layers.14_latent48784
12.320861,12.484501,layers.14_latent48785
11.440781,9.946755,layers.14_latent48786
11.423899,12.836789,layers.14_latent48787
12.301524,12.336963,layers.14_latent48788
10.154708,12.900459,layers.14_latent48789
11.779437,8.209516,layers.14_latent48790
12.094505,12.446451,layers.14_latent48791
11.927174,9.019346,layers.14_latent48792
11.8835125,12.594853,layers.14_latent48794
10.207011,8.066196,layers.14_latent48795
11.447193,12.2689085,layers.14_latent48796
8.127543,11.884059,layers.14_latent48797
8.342826,10.246198,layers.14_latent48799
11.319686,9.636425,layers.14_latent48800
12.2949505,12.413317,layers.14_latent48801
11.488018,12.633335,layers.14_latent48802
8.257064,12.097315,layers.14_latent48803
8.24242,11.728917,layers.14_latent48804
11.162851,10.850145,layers.14_latent48805
9.2165,12.004765,layers.14_latent48806
12.386605,12.012441,layers.14_latent48807
9.877926,7.753975,layers.14_latent48808
12.5647335,11.545142,layers.14_latent48809
9.176316,10.260599,layers.14_latent48810
8.488437,10.8442745,layers.14_latent48812
9.526126,11.0960865,layers.14_latent48813
11.970261,12.230437,layers.14_latent48814
8.357955,11.057512,layers.14_latent48815
9.327287,8.290388,layers.14_latent48816
9.358551,8.177948,layers.14_latent48818
12.016237,11.655955,layers.14_latent48819
9.5137,10.318336,layers.14_latent48821
11.367321,12.181717,layers.14_latent48822
9.329426,9.97507,layers.14_latent48823
11.044845,9.734302,layers.14_latent48826
11.446392,12.448446,layers.14_latent48828
9.100742,11.202217,layers.14_latent48829
11.990112,12.458575,layers.14_latent48831
12.513128,12.093345,layers.14_latent48832
12.243796,10.8938265,layers.14_latent48834
9.002728,11.072738,layers.14_latent48835
11.468486,12.064316,layers.14_latent48836
11.35347,10.165642,layers.14_latent48837
8.415038,10.912132,layers.14_latent48838
8.453324,10.925675,layers.14_latent48839
12.135765,11.964865,layers.14_latent48840
8.624126,10.980806,layers.14_latent48842
12.716087,11.355147,layers.14_latent48843
12.461875,12.445204,layers.14_latent48844
11.534967,8.275809,layers.14_latent48845
9.763008,10.031703,layers.14_latent48846
9.346155,8.465817,layers.14_latent48847
10.381412,7.9059396,layers.14_latent48849
11.799592,8.378915,layers.14_latent48850
9.376172,9.387916,layers.14_latent48851
8.583576,10.637637,layers.14_latent48852
9.563557,9.24258,layers.14_latent48854
8.511162,10.839295,layers.14_latent48855
11.818424,11.196798,layers.14_latent48856
10.899922,12.384505,layers.14_latent48857
8.86264,8.176032,layers.14_latent48858
12.247546,10.819542,layers.14_latent48859
10.707606,8.974037,layers.14_latent48860
8.393076,10.717354,layers.14_latent48861
9.685427,13.357705,layers.14_latent48862
8.373256,11.091645,layers.14_latent48863
7.995496,11.77385,layers.14_latent48865
9.354243,7.936624,layers.14_latent48867
8.418606,10.797161,layers.14_latent48869
10.034092,13.437429,layers.14_latent48870
9.866297,9.466432,layers.14_latent48871
10.676782,10.051322,layers.14_latent48872
11.785095,12.482041,layers.14_latent48873
12.472781,12.060762,layers.14_latent48875
8.623506,12.417699,layers.14_latent48877
11.254552,12.14811,layers.14_latent48878
9.652574,7.8677244,layers.14_latent48879
10.955486,13.028592,layers.14_latent48880
11.714167,9.954127,layers.14_latent48881
11.370384,10.522165,layers.14_latent48882
12.144535,12.307512,layers.14_latent48884
11.750133,10.560823,layers.14_latent48885
9.949054,13.048625,layers.14_latent48886
12.3124695,12.432543,layers.14_latent48888
10.313673,13.149934,layers.14_latent48889
9.123551,11.665047,layers.14_latent48890
12.388406,11.194605,layers.14_latent48891
12.149433,12.681965,layers.14_latent48893
11.460015,10.812667,layers.14_latent48895
11.488692,11.952634,layers.14_latent48896
8.490883,10.98241,layers.14_latent48897
12.132066,10.441473,layers.14_latent48898
9.380042,11.006669,layers.14_latent48899
11.688972,12.143739,layers.14_latent48900
8.641346,10.8721285,layers.14_latent48902
9.6429825,9.533772,layers.14_latent48903
8.360093,11.32281,layers.14_latent48906
10.497275,8.758205,layers.14_latent48907
11.771803,12.669388,layers.14_latent48908
11.252451,12.177665,layers.14_latent48909
8.8114605,10.648777,layers.14_latent48910
12.378108,11.954812,layers.14_latent48911
11.805617,8.040553,layers.14_latent48912
8.696509,10.671076,layers.14_latent48913
7.9316797,11.961067,layers.14_latent48914
12.20477,10.820967,layers.14_latent48915
12.3237,12.562173,layers.14_latent48916
8.521678,10.794087,layers.14_latent48919
9.022132,11.179603,layers.14_latent48920
8.605917,10.437406,layers.14_latent48921
9.470525,9.531102,layers.14_latent48922
8.415894,11.084127,layers.14_latent48923
8.506447,10.931779,layers.14_latent48924
10.195475,12.590058,layers.14_latent48925
10.1978245,13.060589,layers.14_latent48926
12.389207,11.914177,layers.14_latent48927
12.354727,12.360693,layers.14_latent48928
10.099434,8.330713,layers.14_latent48932
8.482472,10.83731,layers.14_latent48933
10.129085,11.6013365,layers.14_latent48934
9.379821,10.175411,layers.14_latent48935
11.842732,8.31171,layers.14_latent48936
8.622917,10.951155,layers.14_latent48939
12.001341,11.812061,layers.14_latent48940
9.260735,11.749638,layers.14_latent48941
10.511527,9.603326,layers.14_latent48942
8.6069,11.601007,layers.14_latent48943
8.632134,10.741454,layers.14_latent48944
11.631202,11.10967,layers.14_latent48946
9.749197,11.721847,layers.14_latent48948
11.381756,8.36086,layers.14_latent48949
10.189827,9.780396,layers.14_latent48950
8.45965,10.299807,layers.14_latent48951
11.271325,11.121292,layers.14_latent48952
9.114973,11.177427,layers.14_latent48954
8.54595,10.830853,layers.14_latent48956
8.3855,11.736428,layers.14_latent48957
10.349271,8.188435,layers.14_latent48958
11.297709,8.900159,layers.14_latent48959
12.460811,12.433881,layers.14_latent48960
11.811649,10.907471,layers.14_latent48961
10.435484,8.841481,layers.14_latent48962
8.714944,10.851457,layers.14_latent48963
8.403461,10.769589,layers.14_latent48965
10.129359,7.5754924,layers.14_latent48966
9.005098,11.988423,layers.14_latent48967
8.599052,10.890835,layers.14_latent48969
9.016204,9.737609,layers.14_latent48970
8.330324,10.804934,layers.14_latent48971
12.344333,11.29477,layers.14_latent48972
10.24129,9.772275,layers.14_latent48973
8.454129,10.898245,layers.14_latent48974
12.456623,11.841629,layers.14_latent48975
8.707325,10.040642,layers.14_latent48976
12.218696,10.475642,layers.14_latent48977
11.065117,9.783844,layers.14_latent48978
8.550523,10.890598,layers.14_latent48979
12.5206,12.3841715,layers.14_latent48980
8.475495,10.21732,layers.14_latent48981
8.594204,10.933418,layers.14_latent48982
8.861728,11.31498,layers.14_latent48983
8.609018,10.657922,layers.14_latent48984
8.447452,10.958308,layers.14_latent48985
8.429307,12.043214,layers.14_latent48986
11.933416,12.115224,layers.14_latent48988
11.8375635,12.272871,layers.14_latent48989
12.324419,11.658895,layers.14_latent48990
9.486908,11.271256,layers.14_latent48991
8.637692,10.990497,layers.14_latent48992
9.501256,7.8620043,layers.14_latent48994
8.708873,11.049915,layers.14_latent48995
9.219066,11.562126,layers.14_latent48996
9.033324,11.138506,layers.14_latent48997
11.988019,12.459625,layers.14_latent48998
12.195129,10.877409,layers.14_latent48999
8.31129,11.911385,layers.14_latent49002
12.349306,12.278704,layers.14_latent49003
8.397215,10.699736,layers.14_latent49004
10.371369,9.391144,layers.14_latent49005
8.493913,10.829721,layers.14_latent49006
9.430547,11.493235,layers.14_latent49007
8.680136,8.298007,layers.14_latent49008
8.428715,11.353402,layers.14_latent49009
9.145402,9.177975,layers.14_latent49010
8.679087,11.123674,layers.14_latent49012
10.309192,7.8526487,layers.14_latent49013
10.194795,12.120414,layers.14_latent49014
8.245443,10.993642,layers.14_latent49015
8.507218,10.772105,layers.14_latent49016
11.154802,12.574715,layers.14_latent49017
11.714829,10.444175,layers.14_latent49018
11.421884,11.695123,layers.14_latent49019
10.754814,9.926852,layers.14_latent49020
10.131336,9.045885,layers.14_latent49021
11.69839,8.026235,layers.14_latent49022
11.942101,10.719971,layers.14_latent49023
9.393851,7.6108594,layers.14_latent49025
12.169928,11.770398,layers.14_latent49026
8.8869095,10.343043,layers.14_latent49027
8.400053,10.80476,layers.14_latent49028
8.522521,10.865683,layers.14_latent49029
9.87955,11.781763,layers.14_latent49030
10.419926,9.624717,layers.14_latent49031
8.685002,11.79576,layers.14_latent49032
9.393219,12.987762,layers.14_latent49034
8.704919,11.950386,layers.14_latent49035
9.521042,10.939563,layers.14_latent49036
10.552899,13.565141,layers.14_latent49037
10.215908,11.335694,layers.14_latent49038
12.309614,12.163401,layers.14_latent49039
9.7892065,13.370454,layers.14_latent49040
8.5253,10.877313,layers.14_latent49041
11.766914,8.229601,layers.14_latent49042
11.726531,12.706805,layers.14_latent49043
8.442301,10.8251295,layers.14_latent49044
9.679112,7.8555984,layers.14_latent49046
9.752761,9.327602,layers.14_latent49047
11.341905,10.099681,layers.14_latent49048
10.132289,8.248029,layers.14_latent49050
11.88838,11.932675,layers.14_latent49051
11.2819,13.0806265,layers.14_latent49053
11.122008,12.014258,layers.14_latent49054
12.433979,12.356943,layers.14_latent49055
10.662941,12.84775,layers.14_latent49056
11.977399,9.762839,layers.14_latent49057
8.55462,10.714948,layers.14_latent49058
11.1274805,9.7666025,layers.14_latent49059
8.41279,11.730812,layers.14_latent49060
11.710244,8.859417,layers.14_latent49062
8.683799,10.924237,layers.14_latent49063
10.320541,8.597263,layers.14_latent49064
10.334069,8.509194,layers.14_latent49065
11.880671,8.853766,layers.14_latent49066
8.443603,10.7030325,layers.14_latent49067
8.856553,10.942375,layers.14_latent49068
10.279625,8.103506,layers.14_latent49069
11.600198,12.270172,layers.14_latent49070
10.036571,8.864701,layers.14_latent49071
11.88699,12.540086,layers.14_latent49072
8.370342,10.7585535,layers.14_latent49073
9.77714,11.494138,layers.14_latent49074
8.665436,11.012796,layers.14_latent49075
8.59627,10.699427,layers.14_latent49076
8.237233,10.841348,layers.14_latent49077
11.226061,8.979647,layers.14_latent49078
8.448716,10.967477,layers.14_latent49080
11.275013,11.633357,layers.14_latent49081
8.838649,10.447303,layers.14_latent49082
8.789703,10.82419,layers.14_latent49083
9.269369,8.771414,layers.14_latent49084
9.185949,12.551383,layers.14_latent49085
8.681867,12.659365,layers.14_latent49086
9.40879,9.555475,layers.14_latent49087
10.3095,9.333589,layers.14_latent49088
8.578458,10.722385,layers.14_latent49089
8.513077,11.519348,layers.14_latent49090
8.296076,11.018377,layers.14_latent49091
8.417805,10.625551,layers.14_latent49092
10.581332,11.941973,layers.14_latent49093
7.754198,9.97929,layers.14_latent49094
11.72166,12.227863,layers.14_latent49095
8.538114,11.05122,layers.14_latent49096
8.472629,10.876872,layers.14_latent49097
8.296648,11.7230835,layers.14_latent49098
10.602001,11.908459,layers.14_latent49099
10.498949,9.246848,layers.14_latent49100
8.4839945,10.859962,layers.14_latent49102
9.011533,11.907541,layers.14_latent49103
8.889937,11.79239,layers.14_latent49104
9.683531,11.733211,layers.14_latent49106
8.472198,10.70898,layers.14_latent49107
9.701667,8.853116,layers.14_latent49108
8.453771,10.725276,layers.14_latent49109
11.946549,11.394221,layers.14_latent49110
10.032492,9.724896,layers.14_latent49112
8.626285,10.959815,layers.14_latent49113
10.039345,9.934321,layers.14_latent49114
11.475808,10.654861,layers.14_latent49115
9.564867,7.999317,layers.14_latent49116
11.56363,12.504462,layers.14_latent49117
8.993128,10.234322,layers.14_latent49118
9.521194,7.689588,layers.14_latent49119
10.554945,10.057284,layers.14_latent49122
9.177476,12.713863,layers.14_latent49123
9.802786,8.448471,layers.14_latent49124
12.436374,11.274264,layers.14_latent49126
8.53572,8.592854,layers.14_latent49127
12.193467,12.609987,layers.14_latent49128
9.992375,12.019752,layers.14_latent49130
9.804685,12.923096,layers.14_latent49131
8.81575,11.461706,layers.14_latent49134
9.994962,10.681008,layers.14_latent49135
9.970555,8.285332,layers.14_latent49136
9.938479,12.887644,layers.14_latent49137
9.2062235,9.837354,layers.14_latent49138
12.3490715,11.829084,layers.14_latent49139
10.096527,8.459529,layers.14_latent49140
